wave,type,slug,title,audience,conversion,priority,status,notes
2,institution,cspop,CSPOP (abbrev),allocator,brief,P0,do-not-mint,Do not mint. Twin of Wave 179 /coral-springs-police/
2,institution,csppp,CSPPP (abbrev),allocator,brief,P0,do-not-mint,Do not mint. Twin of Wave 179 /coral-springs-police/
179,institution,university-health-pension,University Health System Pension Plan,allocator,brief,P0,drafted-in-repo,Wave 179. Official FNP $810,119,853 at 31 Dec 2025. Do not mint /university-health/ or /ers/ or /tmrs/. Not leftover San Antonio Fire and Police
2,institution,university-health-pension-explained,University Health Pension explained twin,allocator,brief,P0,do-not-mint,Do not mint. Twin of Wave 179 /university-health-pension/
2,institution,university-health,University Health (short),allocator,brief,P0,do-not-mint,Do not mint. Twin of Wave 179 /university-health-pension/
2,institution,uhs,UHS (abbrev),allocator,brief,P0,do-not-mint,Do not mint. Twin of Wave 179 /university-health-pension/
2,institution,bexar-pension,Bexar pension (short),allocator,brief,P0,do-not-mint,Do not mint. Twin of Wave 179 /university-health-pension/
179,institution,baltimore-eos,Elected Officials Retirement System of the City of Baltimore,allocator,brief,P0,drafted-in-repo,Wave 179. Official FNP $29,738,459 at 30 Jun 2025. Do not mint /eos/ or /bcers/ or /baltimore-ers/. Not leftover Baltimore City ERS
2,institution,baltimore-eos-explained,Baltimore EOS explained twin,allocator,brief,P0,do-not-mint,Do not mint. Twin of Wave 179 /baltimore-eos/
2,institution,eos,EOS (abbrev),allocator,brief,P0,do-not-mint,Do not mint. Twin of Wave 179 /baltimore-eos/
2,institution,baltimore-elected,Baltimore elected (short),allocator,brief,P0,do-not-mint,Do not mint. Twin of Wave 179 /baltimore-eos/
2,institution,baltimore-city-eos,Baltimore City EOS (short),allocator,brief,P0,do-not-mint,Do not mint. Twin of Wave 179 /baltimore-eos/
179,institution,fairfax-erfc,Educational Employees Supplementary Retirement System of Fairfax County,allocator,brief,P0,drafted-in-repo,Wave 179. Official FNP $3,439,140,398 at 30 Jun 2025. Do not mint /erfc/ or /ers/ or /hers/. Not leftover Fairfax ERS
2,institution,fairfax-erfc-explained,Fairfax ERFC explained twin,allocator,brief,P0,do-not-mint,Do not mint. Twin of Wave 179 /fairfax-erfc/
2,institution,erfc,ERFC (abbrev),allocator,brief,P0,do-not-mint,Do not mint. Twin of Wave 179 /fairfax-erfc/
2,institution,fairfax-schools,Fairfax schools (short),allocator,brief,P0,do-not-mint,Do not mint. Twin of Wave 179 /fairfax-erfc/
179,institution,boynton-beach-fire,City of Boynton Beach Municipal Firefighters Pension Trust Fund,allocator,brief,P0,drafted-in-repo,Wave 179. Official FNP $208,743,318 at 30 Sep 2025. Do not mint /boynton-beach/ or /bbffp/ or /pfrs/. Not leftover West Palm Beach Fire
2,institution,boynton-beach-fire-explained,Boynton Beach Fire explained twin,allocator,brief,P0,do-not-mint,Do not mint. Twin of Wave 179 /boynton-beach-fire/
2,institution,boynton-beach-firefighters,Boynton Beach firefighters (short),allocator,brief,P0,do-not-mint,Do not mint. Twin of Wave 179 /boynton-beach-fire/
2,institution,boynton-beach,Boynton Beach (short),allocator,brief,P0,do-not-mint,Do not mint. Twin of Wave 179 /boynton-beach-fire/
2,institution,bbffp,BBFFP (abbrev),allocator,brief,P0,do-not-mint,Do not mint. Twin of Wave 179 /boynton-beach-fire/
180,institution,ebmud-ers,East Bay Municipal Utility District Employees Retirement System,allocator,brief,P0,drafted-in-repo,Wave 180. Official pension FNP $2,743,096 thousand at 30 Jun 2025. Do not mint /ebmud/ or /ers/. Not leftover ACERA
2,institution,ebmud-ers-explained,EBMUD ERS explained twin,allocator,brief,P0,do-not-mint,Do not mint. Twin of Wave 180 /ebmud-ers/
2,institution,ebmud,EBMUD (short),allocator,brief,P0,do-not-mint,Do not mint. Twin of Wave 180 /ebmud-ers/
180,institution,boynton-beach-police,City of Boynton Beach Police Officers Pension Fund,allocator,brief,P0,drafted-in-repo,Wave 180. Official FNP $183,137,267 at 30 Sep 2025. Do not mint /boynton-beach/ or /bbpdp/ or /pfrs/. Not leftover Boynton Beach Fire
2,institution,boynton-beach-police-explained,Boynton Beach Police explained twin,allocator,brief,P0,do-not-mint,Do not mint. Twin of Wave 180 /boynton-beach-police/
2,institution,bbpdp,BBPDP (abbrev),allocator,brief,P0,do-not-mint,Do not mint. Twin of Wave 180 /boynton-beach-police/
180,institution,deerfield-beach-fire,Deerfield Beach Municipal Firefighters Pension Trust Fund,allocator,brief,P0,drafted-in-repo,Wave 180. Official FNP $169,470,820 at 30 Sep 2025. Do not mint /deerfield-beach/ or /dbmff/ or /pfrs/. Not leftover Boynton Beach Fire
2,institution,deerfield-beach-fire-explained,Deerfield Beach Fire explained twin,allocator,brief,P0,do-not-mint,Do not mint. Twin of Wave 180 /deerfield-beach-fire/
2,institution,deerfield-beach-firefighters,Deerfield Beach firefighters (short),allocator,brief,P0,do-not-mint,Do not mint. Twin of Wave 180 /deerfield-beach-fire/
2,institution,deerfield-beach,Deerfield Beach (short),allocator,brief,P0,do-not-mint,Do not mint. Twin of Wave 180 /deerfield-beach-fire/
2,institution,dbmff,DBMFF (abbrev),allocator,brief,P0,do-not-mint,Do not mint. Twin of Wave 180 /deerfield-beach-fire/
181,institution,lauderhill-police,City of Lauderhill Police Officers Retirement Plan,allocator,brief,P0,drafted-in-repo,Wave 181. Official FNP $114,496,395 at 30 Sep 2025. Do not mint /lauderhill/ or /pfrs/ or /gepp/. Not leftover Sunrise Police
2,institution,lauderhill-police-explained,Lauderhill Police explained twin,allocator,brief,P0,do-not-mint,Do not mint. Twin of Wave 181 /lauderhill-police/
2,institution,lauderhill,Lauderhill (short),allocator,brief,P0,do-not-mint,Do not mint. Twin of Wave 181 /lauderhill-police/
181,institution,ucrp,University of California Retirement Plan,allocator,brief,P0,drafted-in-repo,Wave 181. Official DB FNP $110,808,448 thousand at 30 Jun 2025. Do not mint /ucrs/ or /ers/. Not leftover CalPERS
2,institution,ucrp-explained,UCRP explained twin,allocator,brief,P0,do-not-mint,Do not mint. Twin of Wave 181 /ucrp/
2,institution,ucrs,UCRS (short),allocator,brief,P0,do-not-mint,Do not mint. Twin of Wave 181 /ucrp/
2,institution,university-of-california-retirement,University of California retirement (short),allocator,brief,P0,do-not-mint,Do not mint. Twin of Wave 181 /ucrp/
2,institution,uc-retirement,UC retirement (short),allocator,brief,P0,do-not-mint,Do not mint. Twin of Wave 181 /ucrp/
181,institution,vta-atu,Santa Clara Valley Transportation Authority ATU Pension Plan,allocator,brief,P0,drafted-in-repo,Wave 181. Official FNP $769,785 thousand at 30 Jun 2025. Do not mint /vta-pension/ or /ers/. Not leftover CalPERS
2,institution,vta-atu-explained,VTA ATU explained twin,allocator,brief,P0,do-not-mint,Do not mint. Twin of Wave 181 /vta-atu/
2,institution,vta-pension,VTA pension (short),allocator,brief,P0,do-not-mint,Do not mint. Twin of Wave 181 /vta-atu/
2,institution,scvta-atu,SCVTA ATU (abbrev),allocator,brief,P0,do-not-mint,Do not mint. Twin of Wave 181 /vta-atu/
181,institution,sacrt-atu,Sacramento Regional Transit ATU Local 256 Retirement Plan,allocator,brief,P0,drafted-in-repo,Wave 181. Official ATU FNP $202,076,310 at 30 Jun 2025. Do not mint /sacrt-retirement/ or /scers/ or /ers/. Not leftover SCERS
2,institution,sacrt-atu-explained,SacRT ATU explained twin,allocator,brief,P0,do-not-mint,Do not mint. Twin of Wave 181 /sacrt-atu/
2,institution,sacrt-retirement,SacRT retirement (short),allocator,brief,P0,do-not-mint,Do not mint. Twin of Wave 181 /sacrt-atu/
2,institution,sacramento-regional-transit,Sacramento Regional Transit (short),allocator,brief,P0,do-not-mint,Do not mint. Twin of Wave 181 /sacrt-atu/
181,institution,hallandale-beach-police-fire,City of Hallandale Beach Police Officers and Firefighters Personnel Retirement Trust,allocator,brief,P0,drafted-in-repo,Wave 181. Official FNP $297,610,943 at 30 Sep 2025. Do not mint /hallandale-beach/ or /pfrs/ or /gepp/. Not leftover Hollywood Police
2,institution,hallandale-beach-police-fire-explained,Hallandale Beach Police Fire explained twin,allocator,brief,P0,do-not-mint,Do not mint. Twin of Wave 181 /hallandale-beach-police-fire/
2,institution,hallandale-beach,Hallandale Beach (short),allocator,brief,P0,do-not-mint,Do not mint. Twin of Wave 181 /hallandale-beach-police-fire/
182,institution,sacrt-ibew,Sacramento Regional Transit IBEW Local 1245 Retirement Plan,allocator,brief,P0,drafted-in-repo,Wave 182. Official IBEW FNP $91,895,427 at 30 Jun 2025. Do not mint /sacrt-retirement/ or /scers/ or /ers/. Not leftover SacRT ATU
2,institution,sacrt-ibew-explained,SacRT IBEW explained twin,allocator,brief,P0,do-not-mint,Do not mint. Twin of Wave 182 /sacrt-ibew/
182,institution,sacrt-salaried,Sacramento Regional Transit Salaried Retirement Plan,allocator,brief,P0,drafted-in-repo,Wave 182. Official Salaried FNP $165,467,820 at 30 Jun 2025. Do not mint /sacrt-retirement/ or /scers/ or /ers/. Not leftover SacRT ATU
2,institution,sacrt-salaried-explained,SacRT Salaried explained twin,allocator,brief,P0,do-not-mint,Do not mint. Twin of Wave 182 /sacrt-salaried/
182,institution,fort-worth-employees,Employees Retirement Fund of the City of Fort Worth,allocator,brief,P0,drafted-in-repo,Wave 182. Official combined FNP $3,289,368,904 at 30 Sep 2025. Do not mint /fort-worth/ or /ers/. Not leftover Texas ERS
2,institution,fort-worth-employees-explained,Fort Worth Employees explained twin,allocator,brief,P0,do-not-mint,Do not mint. Twin of Wave 182 /fort-worth-employees/
2,institution,fort-worth,Fort Worth (short),allocator,brief,P0,do-not-mint,Do not mint. Twin of Wave 182 /fort-worth-employees/
2,institution,fort-worth-ers,Fort Worth ERS (short),allocator,brief,P0,do-not-mint,Do not mint. Twin of Wave 182 /fort-worth-employees/
2,institution,fwerf,FWERF (abbrev),allocator,brief,P0,do-not-mint,Do not mint. Twin of Wave 182 /fort-worth-employees/
182,institution,kansas-city-employees,City of Kansas City Missouri Employees Retirement System,allocator,brief,P0,drafted-in-repo,Wave 182. Official FNP $1,244,770,842 at 30 Apr 2025. Do not mint /kansas-city/ or /ers/ or /mosers/. Not leftover Kansas City Police
2,institution,kansas-city-employees-explained,Kansas City Employees explained twin,allocator,brief,P0,do-not-mint,Do not mint. Twin of Wave 182 /kansas-city-employees/
2,institution,kansas-city,Kansas City (short),allocator,brief,P0,do-not-mint,Do not mint. Twin of Wave 182 /kansas-city-employees/. Flattens Employees / Police / Fire
2,institution,kcmo-ers,KCMO ERS (abbrev),allocator,brief,P0,do-not-mint,Do not mint. Twin of Wave 182 /kansas-city-employees/
182,institution,kansas-city-fire,City of Kansas City Missouri Firefighters Pension System,allocator,brief,P0,drafted-in-repo,Wave 182. Official pension FNP $678,265,671 at 30 Apr 2025. Do not mint /kansas-city-firefighters/ or /pfrs/. Not leftover Kansas City Employees
2,institution,kansas-city-fire-explained,Kansas City Fire explained twin,allocator,brief,P0,do-not-mint,Do not mint. Twin of Wave 182 /kansas-city-fire/
2,institution,kansas-city-firefighters,Kansas City firefighters (short),allocator,brief,P0,do-not-mint,Do not mint. Twin of Wave 182 /kansas-city-fire/
2,institution,kcmo-fire,KCMO Fire (abbrev),allocator,brief,P0,do-not-mint,Do not mint. Twin of Wave 182 /kansas-city-fire/
183,institution,gainesville-police-fire,Consolidated Police Officers and Firefighters Retirement Plan of the City of Gainesville,allocator,brief,P0,drafted-in-repo,Wave 183. Official FNP $371,184,515 at 30 Sep 2025. Do not mint /gainesville/ or /gepp/ or /pfrs/. Not leftover Gainesville Employees
2,institution,gainesville-police-fire-explained,Gainesville Police Fire explained twin,allocator,brief,P0,do-not-mint,Do not mint. Twin of Wave 183 /gainesville-police-fire/
2,institution,gainesville,Gainesville (short),allocator,brief,P0,do-not-mint,Do not mint. Twin of Wave 183 /gainesville-police-fire/. Flattens Employees vs Police and Fire
184,institution,laredo-fire,Laredo Firefighters Retirement System,allocator,brief,P0,drafted-in-repo,Wave 184. Official FNP $278,694,637 at 30 Sep 2025. Do not mint /laredo/ or /lfrs/ or /frs/. Not leftover Irving Fire
2,institution,laredo-fire-explained,Laredo Fire explained twin,allocator,brief,P0,do-not-mint,Do not mint. Twin of Wave 184 /laredo-fire/
2,institution,laredo,Laredo (short),allocator,brief,P0,do-not-mint,Do not mint. Twin of Wave 184 /laredo-fire/
2,institution,lfrs,Laredo FRS abbrev,allocator,brief,P0,do-not-mint,Do not mint. Twin of Wave 184 /laredo-fire/. /frs/ remains Louisiana FRS
184,institution,denver-water-pension,Employees Retirement Plan of the Denver Board of Water Commissioners,allocator,brief,P0,drafted-in-repo,Wave 184. Official FNP $558,032 thousand at 31 Dec 2025. Do not mint /denver-water/ or /ers/. Not leftover Denver Employees
2,institution,denver-water-pension-explained,Denver Water pension explained twin,allocator,brief,P0,do-not-mint,Do not mint. Twin of Wave 184 /denver-water-pension/
2,institution,denver-water,Denver Water (short),allocator,brief,P0,do-not-mint,Do not mint. Twin of Wave 184 /denver-water-pension/
2,institution,dwers,Denver Water ERS abbrev,allocator,brief,P0,do-not-mint,Do not mint. Twin of Wave 184 /denver-water-pension/. /ers/ remains Texas ERS
184,institution,metro-water-recovery,Metro Water Recovery Defined Benefit Retirement Plan,allocator,brief,P0,drafted-in-repo,Wave 184. Official FNP $165,103,952 at 31 Dec 2025. Do not mint /metro-water/ or /ers/. Not leftover Denver Water
2,institution,metro-water-recovery-explained,Metro Water Recovery explained twin,allocator,brief,P0,do-not-mint,Do not mint. Twin of Wave 184 /metro-water-recovery/
2,institution,metro-water,Metro Water (short),allocator,brief,P0,do-not-mint,Do not mint. Twin of Wave 184 /metro-water-recovery/
2,institution,mwr,Metro Water Recovery abbrev,allocator,brief,P0,do-not-mint,Do not mint. Twin of Wave 184 /metro-water-recovery/
184,institution,ohio-hprs,Ohio Highway Patrol Retirement System,allocator,brief,P0,drafted-in-repo,Wave 184. Official pension FNP $1,095,716,911 at 31 Dec 2025. Do not mint /hprs/ or /opers/. Not leftover Ohio OPERS
2,institution,ohio-hprs-explained,Ohio HPRS explained twin,allocator,brief,P0,do-not-mint,Do not mint. Twin of Wave 184 /ohio-hprs/
2,institution,hprs,HPRS (short),allocator,brief,P0,do-not-mint,Do not mint. Twin of Wave 184 /ohio-hprs/
2,institution,ohio-highway-patrol,Ohio Highway Patrol (short),allocator,brief,P0,do-not-mint,Do not mint. Twin of Wave 184 /ohio-hprs/
184,institution,ohio-strs,State Teachers Retirement System of Ohio,allocator,brief,P0,drafted-in-repo,Wave 184. Official DB FNP $92,707,886 thousand at 30 Jun 2025. Do not mint /strs/ or /strs-ohio/ or /strs-ohio-explained/. Not leftover Ohio SERS
2,institution,ohio-strs-explained,Ohio STRS explained twin,allocator,brief,P0,do-not-mint,Do not mint. Twin of Wave 184 /ohio-strs/
2,institution,strs,STRS (short),allocator,brief,P0,do-not-mint,Do not mint. Twin of Wave 184 /ohio-strs/
2,institution,strs-ohio,STRS Ohio (short),allocator,brief,P0,do-not-mint,Do not mint. Twin of Wave 184 /ohio-strs/
2,institution,strs-ohio-explained,STRS Ohio explained twin,allocator,brief,P0,do-not-mint,Do not mint. Twin of Wave 184 /ohio-strs/
185,institution,travis-county-esd6-fire,Travis County ESD No 6 Firefighters Relief and Retirement Fund,allocator,brief,P0,drafted-in-repo,Wave 185. Official FNP $68,112,299 at 31 Dec 2025. Do not mint /tcesd6/ or /frs/. Not leftover Austin Firefighters
2,institution,travis-county-esd6-fire-explained,Travis County ESD6 explained twin,allocator,brief,P0,do-not-mint,Do not mint. Twin of Wave 185 /travis-county-esd6-fire/
2,institution,tcesd6,TCESD6 (short),allocator,brief,P0,do-not-mint,Do not mint. Twin of Wave 185 /travis-county-esd6-fire/
2,institution,travis-county,Travis County (short),allocator,brief,P0,do-not-mint,Do not mint. Twin of Wave 185 /travis-county-esd6-fire/
185,institution,tulsa-county-ers,Employees Retirement System of Tulsa County,allocator,brief,P0,drafted-in-repo,Wave 185. Official FNP $362,539,381 at 30 Jun 2025. Do not mint /tcers/ or /ers/. Not leftover Oklahoma OPERS
2,institution,tulsa-county-ers-explained,Tulsa County ERS explained twin,allocator,brief,P0,do-not-mint,Do not mint. Twin of Wave 185 /tulsa-county-ers/
2,institution,tcers,TCERS (short),allocator,brief,P0,do-not-mint,Do not mint. Twin of Wave 185 /tulsa-county-ers/. Not Tulare TCERA
2,institution,tulsa,Tulsa (short),allocator,brief,P0,do-not-mint,Do not mint. Twin of Wave 185 /tulsa-county-ers/
185,institution,oklahoma-county-employees,Employees Retirement System of Oklahoma County,allocator,brief,P0,drafted-in-repo,Wave 185. Official FNP $6,472,964 at 30 Jun 2025. Do not mint /ocers/. Not leftover Tulsa County ERS
2,institution,oklahoma-county-employees-explained,Oklahoma County employees explained twin,allocator,brief,P0,do-not-mint,Do not mint. Twin of Wave 185 /oklahoma-county-employees/
2,institution,oklahoma-county,Oklahoma County (short),allocator,brief,P0,do-not-mint,Do not mint. Twin of Wave 185 /oklahoma-county-employees/
185,institution,iowa-pors,Iowa Peace Officers Retirement Accident and Disability System,allocator,brief,P0,drafted-in-repo,Wave 185. Official FNP $817,716,339 at 30 Jun 2025. Do not mint /pors/ or /iowa/. Not leftover IPERS
2,institution,iowa-pors-explained,Iowa PORS explained twin,allocator,brief,P0,do-not-mint,Do not mint. Twin of Wave 185 /iowa-pors/
2,institution,pors,PORS (short),allocator,brief,P0,do-not-mint,Do not mint. Twin of Wave 185 /iowa-pors/
185,institution,iowa-judicial,Iowa Judicial Retirement System,allocator,brief,P0,drafted-in-repo,Wave 185. Official FNP $300,885,184 at 30 Jun 2025. Do not mint /jrs/. /jrs/ remains Illinois JRS
2,institution,iowa-judicial-explained,Iowa Judicial explained twin,allocator,brief,P0,do-not-mint,Do not mint. Twin of Wave 185 /iowa-judicial/
2,institution,iowa,Iowa (short),allocator,brief,P0,do-not-mint,Do not mint. Flattens IPERS vs PORS vs Judicial vs MFPRSI
186,institution,rta-pension,Regional Transportation Authority Pension Plan,allocator,brief,P0,drafted-in-repo,Wave 186. Official FNP $517,819,947 at 31 Dec 2025. Do not mint /rta/ or /cta/. Not leftover MBTA
2,institution,rta-pension-explained,RTA Pension explained twin,allocator,brief,P0,do-not-mint,Do not mint. Twin of Wave 186 /rta-pension/
2,institution,rta,RTA (short),allocator,brief,P0,do-not-mint,Do not mint. Twin of Wave 186 /rta-pension/
2,institution,chicago-rta,Chicago RTA (short),allocator,brief,P0,do-not-mint,Do not mint. Twin of Wave 186 /rta-pension/
2,institution,cta,CTA (short),allocator,brief,P0,do-not-mint,Do not mint. Flattens unpublished CTA Employees Retirement onto Wave 186 /rta-pension/. CTA is a different legal person
186,institution,st-louis-police,Police Retirement System of St. Louis,allocator,brief,P0,drafted-in-repo,Wave 186. Official FNP $998,763,980 at 30 Sep 2025. Do not mint /stlprs/ or /prs/. Not leftover St. Louis ERS
2,institution,st-louis-police-explained,St Louis Police explained twin,allocator,brief,P0,do-not-mint,Do not mint. Twin of Wave 186 /st-louis-police/
2,institution,stlprs,STLPRS (short),allocator,brief,P0,do-not-mint,Do not mint. Twin of Wave 186 /st-louis-police/
2,institution,st-louis-prs,St Louis PRS (short),allocator,brief,P0,do-not-mint,Do not mint. Twin of Wave 186 /st-louis-police/
2,institution,prs,PRS (short),allocator,brief,P0,do-not-mint,Do not mint. Twin of Wave 186 /st-louis-police/
186,institution,bi-state-ibew,Bi-State Development IBEW Employees Pension Plan,allocator,brief,P0,drafted-in-repo,Wave 186. Official FNP $7,898,501 at 31 Mar 2025. Do not mint /ibew/ or /bi-state/. Not leftover Bi-State ATU 788
2,institution,bi-state-ibew-explained,Bi-State IBEW explained twin,allocator,brief,P0,do-not-mint,Do not mint. Twin of Wave 186 /bi-state-ibew/
2,institution,ibew,IBEW (short),allocator,brief,P0,do-not-mint,Do not mint. Flattens SacRT IBEW and Wave 186 /bi-state-ibew/
186,institution,bi-state-atu-788,Bi-State Development ATU 788 Employees Pension Plan,allocator,brief,P0,drafted-in-repo,Wave 186. Official FNP $177,976,162 at 31 Mar 2025. Do not mint /atu/ or /bi-state/. Not leftover Bi-State IBEW
2,institution,bi-state-atu-788-explained,Bi-State ATU 788 explained twin,allocator,brief,P0,do-not-mint,Do not mint. Twin of Wave 186 /bi-state-atu-788/
2,institution,bi-state,Bi-State (short),allocator,brief,P0,do-not-mint,Do not mint. Flattens Wave 186 /bi-state-ibew/ vs /bi-state-atu-788/
2,institution,atu,ATU (short),allocator,brief,P0,do-not-mint,Do not mint. Flattens VTA ATU, SacRT ATU, and Wave 186 /bi-state-atu-788/
2,institution,metro-st-louis,Metro St Louis (short),allocator,brief,P0,do-not-mint,Do not mint. Flattens Wave 186 Bi-State books. Do not mint /metro/
187,institution,bi-state-salaried,Bi-State Development Salaried Employees Pension Plan,allocator,brief,P0,drafted-in-repo,Wave 187. Official FNP $109,394,806 at 31 May 2025. Do not mint /salaried/ or /bi-state/. Not leftover Bi-State ATU 788
2,institution,bi-state-salaried-explained,Bi-State Salaried explained twin,allocator,brief,P0,do-not-mint,Do not mint. Twin of Wave 187 /bi-state-salaried/
2,institution,salaried,Salaried (short),allocator,brief,P0,do-not-mint,Do not mint. Flattens SacRT Salaried and Wave 187 /bi-state-salaried/
187,institution,jackson-county-pension,Jackson County Missouri Revised Pension Plan,allocator,brief,P0,drafted-in-repo,Wave 187. Official FNP $401,369,097 at 30 Jun 2025. Do not mint /jackson/ or /ers/. Not leftover MOSERS
2,institution,jackson-county-pension-explained,Jackson County pension explained twin,allocator,brief,P0,do-not-mint,Do not mint. Twin of Wave 187 /jackson-county-pension/
2,institution,jackson,Jackson (short),allocator,brief,P0,do-not-mint,Do not mint. Twin of Wave 187 /jackson-county-pension/
2,institution,jcpers,JCPERS (short),allocator,brief,P0,do-not-mint,Do not mint. Twin of Wave 187 /jackson-county-pension/
187,institution,dart-employees,DART Employees Defined Benefit Retirement Plan,allocator,brief,P0,drafted-in-repo,Wave 187. Official FNP $226,521 thousand at 30 Sep 2025. Do not mint /dart/. Not leftover Dallas Police and Fire
2,institution,dart-employees-explained,DART Employees explained twin,allocator,brief,P0,do-not-mint,Do not mint. Twin of Wave 187 /dart-employees/
2,institution,dart,DART (short),allocator,brief,P0,do-not-mint,Do not mint. Twin of Wave 187 /dart-employees/
187,institution,port-houston-pension,Port of Houston Authority Restated Retirement Plan,allocator,brief,P0,drafted-in-repo,Wave 187. Official FNP $233,137,483 at 31 Jul 2025. Do not mint /pha/ or /houston/. Not leftover Houston HMEPS
2,institution,port-houston-pension-explained,Port Houston pension explained twin,allocator,brief,P0,do-not-mint,Do not mint. Twin of Wave 187 /port-houston-pension/
2,institution,pha,PHA (short),allocator,brief,P0,do-not-mint,Do not mint. Twin of Wave 187 /port-houston-pension/
2,institution,port,Port (short),allocator,brief,P0,do-not-mint,Do not mint. Twin of Wave 187 /port-houston-pension/
2,institution,houston,Houston (short),allocator,brief,P0,do-not-mint,Do not mint. Flattens Houston HMEPS / Fire / Police and Wave 187 /port-houston-pension/
188,institution,cps-energy-pension,CPS Energy Pension Plan,allocator,brief,P0,drafted-in-repo,Wave 188. Official FNP $2,683,703,033 at 31 Dec 2025. Do not mint /cps/ or /cps-energy/. Not leftover San Antonio Fire and Police
2,institution,cps-energy-pension-explained,CPS Energy pension explained twin,allocator,brief,P0,do-not-mint,Do not mint. Twin of Wave 188 /cps-energy-pension/
2,institution,cps-energy,CPS Energy (short),allocator,brief,P0,do-not-mint,Do not mint. Twin of Wave 188 /cps-energy-pension/
2,institution,cps,CPS (short),allocator,brief,P0,do-not-mint,Do not mint. Twin of Wave 188 /cps-energy-pension/
188,institution,lcra-pension,LCRA Retirement Plan and Trust,allocator,brief,P0,drafted-in-repo,Wave 188. Official FNP $546,700 thousand at 31 Dec 2025. Do not mint /lcra/. Not leftover CPS Energy
2,institution,lcra-pension-explained,LCRA pension explained twin,allocator,brief,P0,do-not-mint,Do not mint. Twin of Wave 188 /lcra-pension/
2,institution,lcra,LCRA (short),allocator,brief,P0,do-not-mint,Do not mint. Twin of Wave 188 /lcra-pension/
188,institution,kansas-kpers,Kansas Public Employees Retirement System,allocator,brief,P0,drafted-in-repo,Wave 188. Official pension FNP $29,449,836,163 at 30 Jun 2025. Do not mint /kpers/ or /ers/. Not leftover MOSERS
2,institution,kansas-kpers-explained,KPERS explained twin,allocator,brief,P0,do-not-mint,Do not mint. Twin of Wave 188 /kansas-kpers/
2,institution,kpers,KPERS (short),allocator,brief,P0,do-not-mint,Do not mint. Twin of Wave 188 /kansas-kpers/
2,institution,kansas-pers,Kansas PERS (short),allocator,brief,P0,do-not-mint,Do not mint. Twin of Wave 188 /kansas-kpers/
188,institution,brazos-river-pension,Brazos River Authority Retirement Plan,allocator,brief,P0,drafted-in-repo,Wave 188. Official FNP $25,055,362 at 28 Feb 2025. Do not mint /bra/ or /brazos/. Not leftover CPS Energy
2,institution,brazos-river-pension-explained,Brazos River pension explained twin,allocator,brief,P0,do-not-mint,Do not mint. Twin of Wave 188 /brazos-river-pension/
2,institution,bra,BRA (short),allocator,brief,P0,do-not-mint,Do not mint. Twin of Wave 188 /brazos-river-pension/
2,institution,brazos,Brazos (short),allocator,brief,P0,do-not-mint,Do not mint. Twin of Wave 188 /brazos-river-pension/
189,institution,arizona-asrs,Arizona State Retirement System,allocator,brief,P0,drafted-in-repo,Wave 189. Official Retirement FNP $57,647,665 thousand at 30 Jun 2025. Do not mint /asrs/ or /azasrs/. Not leftover Arizona PSPRS
2,institution,arizona-asrs-explained,Arizona ASRS explained twin,allocator,brief,P0,do-not-mint,Do not mint. Twin of Wave 189 /arizona-asrs/
2,institution,asrs,ASRS (short),allocator,brief,P0,do-not-mint,Do not mint. Twin of Wave 189 /arizona-asrs/
2,institution,azasrs,AZASRS (short),allocator,brief,P0,do-not-mint,Do not mint. Twin of Wave 189 /arizona-asrs/
189,institution,massport-pension,Massachusetts Port Authority Employees Retirement System,allocator,brief,P0,drafted-in-repo,Wave 189. Official FNP $1,011,444,656 at 31 Dec 2025. Do not mint /mpaers/ or /ers/. Not leftover MBTA
2,institution,massport-pension-explained,Massport pension explained twin,allocator,brief,P0,do-not-mint,Do not mint. Twin of Wave 189 /massport-pension/
2,institution,mpaers,MPAERS (short),allocator,brief,P0,do-not-mint,Do not mint. Twin of Wave 189 /massport-pension/
2,institution,massport,Massport (short),allocator,brief,P0,do-not-mint,Do not mint. Twin of Wave 189 /massport-pension/
189,institution,florida-retirement-system,Florida Retirement System Pension Plan,allocator,brief,P0,drafted-in-repo,Wave 189. Official FRS Pension FNP $212,585,325,722 at 30 Jun 2025. Do not mint /frs/ or /florida-sba/. Not leftover MyFRS $234.84bn
2,institution,florida-retirement-system-explained,Florida Retirement System explained twin,allocator,brief,P0,do-not-mint,Do not mint. Twin of Wave 189 /florida-retirement-system/
2,institution,florida-frs,Florida FRS (short),allocator,brief,P0,do-not-mint,Do not mint. Twin of Wave 189 /florida-retirement-system/. /frs/ remains Louisiana FRS
189,institution,galveston-wharves-pension,Galveston Wharves Pension Plan,allocator,brief,P0,drafted-in-repo,Wave 189. Official FNP $16,868,530 at 31 Dec 2025. Do not mint /galveston/ or /wharves/. Not leftover Galveston Fire
2,institution,galveston-wharves-pension-explained,Galveston Wharves pension explained twin,allocator,brief,P0,do-not-mint,Do not mint. Twin of Wave 189 /galveston-wharves-pension/
2,institution,galveston-wharves,Galveston Wharves (short),allocator,brief,P0,do-not-mint,Do not mint. Twin of Wave 189 /galveston-wharves-pension/
2,institution,wharves,Wharves (short),allocator,brief,P0,do-not-mint,Do not mint. Twin of Wave 189 /galveston-wharves-pension/
